source_id,target_id,source_index,target_index,source,target,label,split,negative_type,similarity
131,118,131,118,caption generation,search engine indexing,0,train,label_file_random,0.2866533100605011
109,80,109,80,text mining,boltzmann machine,0,train,label_file_random,0.28631943464279175
180,75,180,75,bio text mining,newton method,0,train,label_file_random,0.2333303689956665
80,165,80,165,boltzmann machine,monte carlo tree search,0,train,label_file_random,0.36030369997024536
143,17,143,17,language acquisition,context sensitive grammar,0,train,label_file_random,0.4548378586769104
5,95,5,95,bleu,word2vec,0,train,label_file_random,0.45065590739250183
29,28,29,28,sentiment analysis,stemming,0,train,label_file_random,0.3848100006580353
127,188,127,188,backpropagation through time,greedy algorithms,0,train,label_file_random,0.2615286707878113
92,130,92,130,harmonic functions,speech synthesis,0,train,label_file_random,0.2390345335006714
27,187,27,187,semantic parsing,citation networks,0,train,label_file_random,0.11112241446971893
120,100,120,100,textual entailment,phonetics,0,train,label_file_random,0.17182070016860962
79,53,79,53,kernel function,supertagging,0,train,label_file_random,0.21367456018924713
65,122,65,122,a* search,beam search,0,train,label_file_random,0.7015611529350281
70,204,70,204,multi-task learning,relational databases,0,train,label_file_random,0.31751248240470886
177,167,177,167,kullback-leibler divergence,feature learning,0,train,label_file_random,0.36313918232917786
6,88,6,88,rouge,decision trees,0,train,label_file_random,0.22954416275024414
35,88,35,88,event detection,decision trees,0,train,label_file_random,0.28659409284591675
28,121,28,121,stemming,constraint satisfaction,0,train,label_file_random,0.19454872608184814
159,14,159,14,imagenet,coreference and coreference resolution,0,train,label_file_random,0.22166381776332855
14,182,14,182,coreference and coreference resolution,character level language models,0,train,label_file_random,0.32384780049324036
123,191,123,191,recommendation system,seq2seq,0,train,label_file_random,0.28840532898902893
72,190,72,190,evaluation metrics,document representation,0,train,label_file_random,0.33547693490982056
48,172,48,172,deep belief networks,human-robot interaction,0,train,label_file_random,0.28684842586517334
90,11,90,11,k-nn,knowledge graph,0,train,label_file_random,0.36719557642936707
53,35,53,35,supertagging,event detection,0,train,label_file_random,0.5795047879219055
151,37,151,37,chomsky hierarchy,named entity recognition,0,train,label_file_random,0.28510111570358276
9,49,9,49,sentence simplification,word sense disambiguation,0,train,label_file_random,0.46065354347229004
106,176,106,176,ensemble learning,activation functions,0,train,label_file_random,0.3035491704940796
102,97,102,97,crowdsourcing,knowledge representation,0,train,label_file_random,0.3341110348701477
33,103,33,103,combinatory categorial grammar,matrix factorization,0,train,label_file_random,0.1713632345199585
11,5,11,5,knowledge graph,bleu,0,train,label_file_random,0.15650570392608643
109,10,109,10,text mining,attention models,0,train,label_file_random,0.2868817150592804
92,43,92,43,harmonic functions,latent semantic indexing,0,train,label_file_random,0.23944488167762756
59,41,59,41,weakly-supervised learning,automated essay scoring,0,train,label_file_random,0.2677353024482727
83,118,83,118,first-order logic,search engine indexing,0,train,label_file_random,0.35117560625076294
96,62,96,62,cnn's,bootstrapping,0,train,label_file_random,0.20371580123901367
127,99,127,99,backpropagation through time,autonomous cars,0,train,label_file_random,0.3118315041065216
45,164,45,164,bayes theorem,loss function,0,train,label_file_random,0.2552891969680786
172,133,172,133,human-robot interaction,inference,0,train,label_file_random,0.3439173102378845
103,170,103,170,matrix factorization,data preprocessing,0,train,label_file_random,0.3101881742477417
61,117,61,117,neural turing machine,gradient descent,0,train,label_file_random,0.3865472674369812
21,61,21,61,reinforcement learning,neural turing machine,0,train,label_file_random,0.40400001406669617
188,175,188,175,greedy algorithms,cross entropy,0,train,label_file_random,0.3219413459300995
179,135,179,135,query expansion,wordnet,0,train,label_file_random,0.47974133491516113
55,187,55,187,multi-document summarization,citation networks,0,train,label_file_random,0.35110753774642944
82,72,82,72,dimensionality reduction,evaluation metrics,0,train,label_file_random,0.41166824102401733
6,23,6,23,rouge,dqn,0,train,label_file_random,0.20250871777534485
141,84,141,84,prosody,natural language generation,0,train,label_file_random,0.34995317459106445
89,134,89,134,clustering,long short-term memory networks,0,train,label_file_random,0.21033793687820435
73,205,73,205,linear regression,dual decomposition,0,train,label_file_random,0.31171518564224243
143,117,143,117,language acquisition,gradient descent,0,train,label_file_random,0.31003639101982117
128,158,128,158,grammar checker,image retrieval,0,train,label_file_random,0.21025696396827698
70,163,70,163,multi-task learning,t-sne,0,train,label_file_random,0.29353663325309753
86,120,86,120,perceptrons algorithm,textual entailment,0,train,label_file_random,0.2990174889564514
26,58,26,58,logistic regression,morphological disambiguation,0,train,label_file_random,0.14603087306022644
180,122,180,122,bio text mining,beam search,0,train,label_file_random,0.34124183654785156
23,54,23,54,dqn,recursive neural network,0,train,label_file_random,0.367444783449173
117,140,117,140,gradient descent,particle filter,0,train,label_file_random,0.2907484173774719
131,141,131,141,caption generation,prosody,0,train,label_file_random,0.265089750289917
88,102,88,102,decision trees,crowdsourcing,0,train,label_file_random,0.33237871527671814
196,36,196,36,stack lstm,language modeling,0,train,label_file_random,0.5257465243339539
97,69,97,69,knowledge representation,dialog systems,0,train,label_file_random,0.3738269805908203
27,40,27,40,semantic parsing,optical character recognition,0,train,label_file_random,0.3526463210582733
146,138,146,138,gated recurrent units,paraphrasing,0,train,label_file_random,0.31384190917015076
10,23,10,23,attention models,dqn,0,train,label_file_random,0.38921576738357544
63,85,63,85,distributional semantics,noisy channel model,0,train,label_file_random,0.26635152101516724
93,174,93,174,pagerank,entropy,0,train,label_file_random,0.28413015604019165
2,197,2,197,neural machine translation,multi-modal learning,0,train,label_file_random,0.4707101583480835
76,33,76,33,dual problems,combinatory categorial grammar,0,train,label_file_random,0.2246096134185791
125,58,125,58,differential calculus,morphological disambiguation,0,train,label_file_random,0.18123295903205872
190,115,190,115,document representation,earley parsing,0,train,label_file_random,0.35006076097488403
38,171,38,171,word segmentation,robotic locomotion,0,train,label_file_random,0.12254761904478073
88,15,88,15,decision trees,machine reading comprehension,0,train,label_file_random,0.2576448917388916
124,115,124,115,matrix multiplication,earley parsing,0,train,label_file_random,0.16860321164131165
1,17,1,17,generative adversarial networks,context sensitive grammar,0,train,label_file_random,0.17736494541168213
138,6,138,6,paraphrasing,rouge,0,train,label_file_random,0.5941519737243652
84,24,84,24,natural language generation,backpropagation,0,train,label_file_random,0.2927740812301636
151,176,151,176,chomsky hierarchy,activation functions,0,train,label_file_random,0.28522834181785583
55,18,55,18,multi-document summarization,domain adaptation,0,train,label_file_random,0.245658740401268
179,3,179,3,query expansion,variational autoencoders,0,train,label_file_random,0.2126225233078003
29,175,29,175,sentiment analysis,cross entropy,0,train,label_file_random,0.2809891700744629
98,156,98,156,markov decision processes,bias-variance tradeoff,0,train,label_file_random,0.27997738122940063
16,133,16,133,context free grammar,inference,0,train,label_file_random,0.2881242036819458
13,86,13,86,abstract meaning representation,perceptrons algorithm,0,train,label_file_random,0.2875214219093323
92,101,92,101,harmonic functions,speech recognition,0,train,label_file_random,0.2640869617462158
137,38,137,38,probabilistic context-free grammars,word segmentation,0,train,label_file_random,0.4812384843826294
100,107,100,107,phonetics,expert systems,0,train,label_file_random,0.26123732328414917
143,56,143,56,language acquisition,variational bayes,0,train,label_file_random,0.254833459854126
1,173,1,173,generative adversarial networks,network theory,0,train,label_file_random,0.2650551497936249
168,71,168,71,normalization,multilingual word,0,train,label_file_random,0.3393048048019409
137,105,137,105,probabilistic context-free grammars,genetic algorithms,0,train,label_file_random,0.27316975593566895
126,104,126,104,facial recognition systems,spectral methods,0,train,label_file_random,0.3009985387325287
85,51,85,51,noisy channel model,question answering,0,train,label_file_random,0.23513801395893097
36,149,36,149,language modeling,compositional semantics,0,train,label_file_random,0.5248749852180481
52,100,52,100,automatic summarization,phonetics,0,train,label_file_random,0.14964443445205688
17,130,17,130,context sensitive grammar,speech synthesis,0,train,label_file_random,0.300345778465271
177,169,177,169,kullback-leibler divergence,regularization,0,train,label_file_random,0.4211806654930115
86,146,86,146,perceptrons algorithm,gated recurrent units,0,train,label_file_random,0.44854333996772766
91,70,91,70,random walks,multi-task learning,0,train,label_file_random,0.20674467086791992
178,37,178,37,bidirectional recurrent neural networks,named entity recognition,0,train,label_file_random,0.5168828964233398
94,97,94,97,topic modeling,knowledge representation,0,train,label_file_random,0.36817216873168945
75,154,75,154,newton method,artificial neural network,0,train,label_file_random,0.3683561682701111
26,31,26,31,logistic regression,dependency parsing,0,train,label_file_random,0.3031376898288727
14,103,14,103,coreference and coreference resolution,matrix factorization,0,train,label_file_random,0.19207066297531128
48,145,48,145,deep belief networks,log-linear models,0,train,label_file_random,0.4553695023059845
133,15,133,15,inference,machine reading comprehension,0,train,label_file_random,0.47408121824264526
20,129,20,129,capsule networks,shift-reduce parsing,0,train,label_file_random,0.3287776708602905
15,169,15,169,machine reading comprehension,regularization,0,train,label_file_random,0.3798612058162689
149,191,149,191,compositional semantics,seq2seq,0,train,label_file_random,0.4376920163631439
184,150,184,150,smoothing and backoff,edit distance,0,train,label_file_random,0.33925485610961914
57,174,57,174,discourse model,entropy,0,train,label_file_random,0.16929370164871216
17,163,17,163,context sensitive grammar,t-sne,0,train,label_file_random,0.08804699778556824
164,99,164,99,loss function,autonomous cars,0,train,label_file_random,0.1612783670425415
82,61,82,61,dimensionality reduction,neural turing machine,0,train,label_file_random,0.24639581143856049
120,53,120,53,textual entailment,supertagging,0,train,label_file_random,0.47822868824005127
24,104,24,104,backpropagation,spectral methods,0,train,label_file_random,0.3212181329727173
28,62,28,62,stemming,bootstrapping,0,train,label_file_random,0.2681427597999573
151,48,151,48,chomsky hierarchy,deep belief networks,0,train,label_file_random,0.3000751733779907
59,99,59,99,weakly-supervised learning,autonomous cars,0,train,label_file_random,0.272093802690506
127,24,127,24,backpropagation through time,backpropagation,0,train,label_file_random,0.7429684400558472
76,24,76,24,dual problems,backpropagation,0,train,label_file_random,0.29477792978286743
100,4,100,4,phonetics,ibm translation models,0,train,label_file_random,0.2362472116947174
92,131,92,131,harmonic functions,caption generation,0,train,label_file_random,0.1773456335067749
96,101,96,101,cnn's,speech recognition,0,train,label_file_random,0.3033375144004822
89,154,89,154,clustering,artificial neural network,0,train,label_file_random,0.41660046577453613
114,198,114,198,k means,linear algebra,0,train,label_file_random,0.38870078325271606
159,141,159,141,imagenet,prosody,0,train,label_file_random,0.14849695563316345
7,72,7,72,scientific article summarization,evaluation metrics,0,train,label_file_random,0.25941696763038635
159,123,159,123,imagenet,recommendation system,0,train,label_file_random,0.23885232210159302
181,32,181,32,collaborative filtering,tree adjoining grammar,0,train,label_file_random,0.1609017550945282
171,51,171,51,robotic locomotion,question answering,0,train,label_file_random,0.2272319495677948
192,152,192,152,game playing in ai,conditional probability,0,train,label_file_random,0.2087368369102478
179,72,179,72,query expansion,evaluation metrics,0,train,label_file_random,0.2903319001197815
70,178,70,178,multi-task learning,bidirectional recurrent neural networks,0,train,label_file_random,0.43628260493278503
132,38,132,38,linear programming,word segmentation,0,train,label_file_random,0.2554018199443817
64,144,64,144,shallow parsing,spelling correction,0,train,label_file_random,0.36731982231140137
40,61,40,61,optical character recognition,neural turing machine,0,train,label_file_random,0.3742557168006897
84,18,84,18,natural language generation,domain adaptation,0,train,label_file_random,0.30462896823883057
56,205,56,205,variational bayes,dual decomposition,0,train,label_file_random,0.35304591059684753
36,205,36,205,language modeling,dual decomposition,0,train,label_file_random,0.3268186151981354
185,111,185,111,policy gradient methods,maximum likelihood estimation,0,train,label_file_random,0.3617343306541443
27,129,27,129,semantic parsing,shift-reduce parsing,0,train,label_file_random,0.6656901836395264
178,28,178,28,bidirectional recurrent neural networks,stemming,0,train,label_file_random,0.26719918847084045
171,160,171,160,robotic locomotion,object detection,0,train,label_file_random,0.23980557918548584
47,135,47,135,conditional random fields,wordnet,0,train,label_file_random,0.291197270154953
134,159,134,159,long short-term memory networks,imagenet,0,train,label_file_random,0.40696489810943604
28,83,28,83,stemming,first-order logic,0,train,label_file_random,0.3285731375217438
27,185,27,185,semantic parsing,policy gradient methods,0,train,label_file_random,0.1921698898077011
46,58,46,58,hidden markov models,morphological disambiguation,0,train,label_file_random,0.44039154052734375
89,94,89,94,clustering,topic modeling,0,train,label_file_random,0.4134988784790039
60,32,60,32,one-shot learning,tree adjoining grammar,0,train,label_file_random,0.1753966510295868
71,101,71,101,multilingual word,speech recognition,0,train,label_file_random,0.3770333230495453
48,46,48,46,deep belief networks,hidden markov models,0,train,label_file_random,0.42801883816719055
158,82,158,82,image retrieval,dimensionality reduction,0,train,label_file_random,0.46602684259414673
69,81,69,81,dialog systems,expectation-maximization (em) algorithm,0,train,label_file_random,0.17968448996543884
2,203,2,203,neural machine translation,graph theory,0,train,label_file_random,0.2758314609527588
76,197,76,197,dual problems,multi-modal learning,0,train,label_file_random,0.2804606854915619
75,132,75,132,newton method,linear programming,0,train,label_file_random,0.4055119752883911
187,89,187,89,citation networks,clustering,0,train,label_file_random,0.2523361146450043
145,73,145,73,log-linear models,linear regression,0,train,label_file_random,0.4224264323711395
19,113,19,113,transfer learning,markov chain monte carlo,0,train,label_file_random,0.2525060176849365
177,199,177,199,kullback-leibler divergence,probability,0,train,label_file_random,0.6298412084579468
183,48,183,48,hierarchical models,deep belief networks,0,train,label_file_random,0.4597729444503784
178,142,178,142,bidirectional recurrent neural networks,dynamic programming,0,train,label_file_random,0.44259190559387207
104,145,104,145,spectral methods,log-linear models,0,train,label_file_random,0.2588035464286804
91,88,91,88,random walks,decision trees,0,train,label_file_random,0.39780712127685547
124,120,124,120,matrix multiplication,textual entailment,0,train,label_file_random,0.2552863359451294
144,58,144,58,spelling correction,morphological disambiguation,0,train,label_file_random,0.49547648429870605
115,111,115,111,earley parsing,maximum likelihood estimation,0,train,label_file_random,0.23914459347724915
65,97,65,97,a* search,knowledge representation,0,train,label_file_random,0.33716535568237305
129,204,129,204,shift-reduce parsing,relational databases,0,train,label_file_random,0.3181474208831787
33,196,33,196,combinatory categorial grammar,stack lstm,0,train,label_file_random,0.4453197419643402
33,10,33,10,combinatory categorial grammar,attention models,0,train,label_file_random,0.3585941195487976
155,133,155,133,bag of words model,inference,0,train,label_file_random,0.23252537846565247
186,83,186,83,crawling the web,first-order logic,0,train,label_file_random,0.34670642018318176
108,151,108,151,bayesian network,chomsky hierarchy,0,train,label_file_random,0.2497904747724533
79,181,79,181,kernel function,collaborative filtering,0,train,label_file_random,0.35555267333984375
142,195,142,195,dynamic programming,highway networks,0,train,label_file_random,0.3147276043891907
142,17,142,17,dynamic programming,context sensitive grammar,0,train,label_file_random,0.2916167974472046
117,148,117,148,gradient descent,statistical machine translation,0,train,label_file_random,0.26692405343055725
43,128,43,128,latent semantic indexing,grammar checker,0,train,label_file_random,0.3022981286048889
104,115,104,115,spectral methods,earley parsing,0,train,label_file_random,0.17167291045188904
155,174,155,174,bag of words model,entropy,0,train,label_file_random,0.2611832618713379
38,154,38,154,word segmentation,artificial neural network,0,train,label_file_random,0.2948569059371948
31,85,31,85,dependency parsing,noisy channel model,0,train,label_file_random,0.27996817231178284
199,180,199,180,probability,bio text mining,0,train,label_file_random,0.32178592681884766
77,190,77,190,random forest,document representation,0,train,label_file_random,0.3429815471172333
157,26,157,26,computer vision,logistic regression,0,train,label_file_random,0.398033082485199
182,98,182,98,character level language models,markov decision processes,0,train,label_file_random,0.2440786063671112
182,188,182,188,character level language models,greedy algorithms,0,train,label_file_random,0.13970637321472168
71,110,71,110,multilingual word,bagging,0,train,label_file_random,0.20723667740821838
89,185,89,185,clustering,policy gradient methods,0,train,label_file_random,0.1592840701341629
104,19,104,19,spectral methods,transfer learning,0,train,label_file_random,0.326516330242157
71,96,71,96,multilingual word,cnn's,0,train,label_file_random,0.24648112058639526
28,41,28,41,stemming,automated essay scoring,0,train,label_file_random,0.3552299439907074
103,201,103,201,matrix factorization,information theory: coding,0,train,label_file_random,0.36480042338371277
19,137,19,137,transfer learning,probabilistic context-free grammars,0,train,label_file_random,0.11881166696548462
86,85,86,85,perceptrons algorithm,noisy channel model,0,train,label_file_random,0.3531740605831146
86,152,86,152,perceptrons algorithm,conditional probability,0,train,label_file_random,0.3392085134983063
13,166,13,166,abstract meaning representation,structured prediction,0,train,label_file_random,0.3631832003593445
171,49,171,49,robotic locomotion,word sense disambiguation,0,train,label_file_random,0.13878962397575378
127,137,127,137,backpropagation through time,probabilistic context-free grammars,0,train,label_file_random,0.319009393453598
4,71,4,71,ibm translation models,multilingual word,0,train,label_file_random,0.6110137701034546
107,139,107,139,expert systems,spectral clustering,0,train,label_file_random,0.23813705146312714
197,183,197,183,multi-modal learning,hierarchical models,0,train,label_file_random,0.40452054142951965
161,119,161,119,n-gram,tokenization,0,train,label_file_random,0.48026973009109497
66,78,66,78,transliteration,radial basis function network,0,train,label_file_random,0.25292477011680603
105,40,105,40,genetic algorithms,optical character recognition,0,train,label_file_random,0.2767494022846222
188,118,188,118,greedy algorithms,search engine indexing,0,train,label_file_random,0.4444581866264343
12,52,12,52,semantic role labeling,automatic summarization,0,train,label_file_random,0.4238091707229614
140,22,140,22,particle filter,q learning,0,train,label_file_random,0.3549397885799408
88,12,88,12,decision trees,semantic role labeling,0,train,label_file_random,0.2731338441371918
112,60,112,60,graphical models,one-shot learning,0,train,label_file_random,0.3038700819015503
30,144,30,144,penn treebank,spelling correction,0,train,label_file_random,0.4003344774246216
42,156,42,156,latent dirichlet allocation,bias-variance tradeoff,0,train,label_file_random,0.09306389838457108
46,158,46,158,hidden markov models,image retrieval,0,train,label_file_random,0.27544283866882324
168,73,168,73,normalization,linear regression,0,train,label_file_random,0.4213990867137909
87,149,87,149,svm,compositional semantics,0,train,label_file_random,0.3002770245075226
177,197,177,197,kullback-leibler divergence,multi-modal learning,0,train,label_file_random,0.25524798035621643
87,187,87,187,svm,citation networks,0,train,label_file_random,0.26980140805244446
92,45,92,45,harmonic functions,bayes theorem,0,train,label_file_random,0.2434121072292328
144,43,144,43,spelling correction,latent semantic indexing,0,train,label_file_random,0.36758169531822205
58,114,58,114,morphological disambiguation,k means,0,train,label_file_random,0.24183231592178345
13,63,13,63,abstract meaning representation,distributional semantics,0,train,label_file_random,0.5136580467224121
16,151,16,151,context free grammar,chomsky hierarchy,0,train,label_file_random,0.60096275806427
130,144,130,144,speech synthesis,spelling correction,0,train,label_file_random,0.3828461468219757
165,7,165,7,monte carlo tree search,scientific article summarization,0,train,label_file_random,0.23430918157100677
158,139,158,139,image retrieval,spectral clustering,0,train,label_file_random,0.4211767613887787
33,155,33,155,combinatory categorial grammar,bag of words model,0,train,label_file_random,0.39540600776672363
141,167,141,167,prosody,feature learning,0,train,label_file_random,0.43965938687324524
137,192,137,192,probabilistic context-free grammars,game playing in ai,0,train,label_file_random,0.21190114319324493
179,106,179,106,query expansion,ensemble learning,0,train,label_file_random,0.24819409847259521
121,154,121,154,constraint satisfaction,artificial neural network,0,train,label_file_random,0.3146688938140869
177,1,177,1,kullback-leibler divergence,generative adversarial networks,0,train,label_file_random,0.40588897466659546
68,133,68,133,chat bots,inference,0,train,label_file_random,0.29578322172164917
126,96,126,96,facial recognition systems,cnn's,0,train,label_file_random,0.4943923354148865
78,57,78,57,radial basis function network,discourse model,0,train,label_file_random,0.2251725196838379
94,179,94,179,topic modeling,query expansion,0,train,label_file_random,0.49154841899871826
100,68,100,68,phonetics,chat bots,0,train,label_file_random,0.15147623419761658
177,35,177,35,kullback-leibler divergence,event detection,0,train,label_file_random,0.1988026201725006
122,147,122,147,beam search,gibbs sampling,0,train,label_file_random,0.2776281237602234
187,57,187,57,citation networks,discourse model,0,train,label_file_random,0.38201332092285156
26,90,26,90,logistic regression,k-nn,0,train,label_file_random,0.40694138407707214
153,65,153,65,linear discriminant analysis,a* search,0,train,label_file_random,0.20622634887695312
24,149,24,149,backpropagation,compositional semantics,0,train,label_file_random,0.35995736718177795
62,58,62,58,bootstrapping,morphological disambiguation,0,train,label_file_random,0.2171308696269989
96,138,96,138,cnn's,paraphrasing,0,train,label_file_random,0.27059197425842285
19,152,19,152,transfer learning,conditional probability,0,train,label_file_random,0.3010599613189697
153,48,153,48,linear discriminant analysis,deep belief networks,0,train,label_file_random,0.2970960736274719
75,37,75,37,newton method,named entity recognition,0,train,label_file_random,0.23237086832523346
140,37,140,37,particle filter,named entity recognition,0,train,label_file_random,0.24687933921813965
187,169,187,169,citation networks,regularization,0,train,label_file_random,0.2511606812477112
146,183,146,183,gated recurrent units,hierarchical models,0,train,label_file_random,0.37233760952949524
41,49,41,49,automated essay scoring,word sense disambiguation,0,train,label_file_random,0.3864216208457947
78,121,78,121,radial basis function network,constraint satisfaction,0,train,label_file_random,0.1917441487312317
50,200,50,200,part of speech tagging,descriptive statistics and hypothesis testing,0,train,label_file_random,0.2616742253303528
100,13,100,13,phonetics,abstract meaning representation,0,train,label_file_random,0.14661286771297455
104,22,104,22,spectral methods,q learning,0,train,label_file_random,0.1284807175397873
160,123,160,123,object detection,recommendation system,0,train,label_file_random,0.1995256394147873
46,205,46,205,hidden markov models,dual decomposition,0,train,label_file_random,0.288323312997818
126,102,126,102,facial recognition systems,crowdsourcing,0,train,label_file_random,0.29609692096710205
154,50,154,50,artificial neural network,part of speech tagging,0,train,label_file_random,0.2665192484855652
129,110,129,110,shift-reduce parsing,bagging,0,train,label_file_random,0.2430633306503296
162,90,162,90,singular-value decomposition,k-nn,0,train,label_file_random,0.36565667390823364
7,98,7,98,scientific article summarization,markov decision processes,0,train,label_file_random,0.18441444635391235
41,134,41,134,automated essay scoring,long short-term memory networks,0,train,label_file_random,0.2904273271560669
19,139,19,139,transfer learning,spectral clustering,0,train,label_file_random,0.3366966247558594
10,125,10,125,attention models,differential calculus,0,train,label_file_random,0.3303449749946594
5,176,5,176,bleu,activation functions,0,train,label_file_random,0.16436126828193665
149,81,149,81,compositional semantics,expectation-maximization (em) algorithm,0,train,label_file_random,0.19337379932403564
58,195,58,195,morphological disambiguation,highway networks,0,train,label_file_random,0.3301961123943329
122,75,122,75,beam search,newton method,0,train,label_file_random,0.3348332941532135
179,159,179,159,query expansion,imagenet,0,train,label_file_random,0.19516204297542572
125,51,125,51,differential calculus,question answering,0,train,label_file_random,0.1606147587299347
191,68,191,68,seq2seq,chat bots,0,train,label_file_random,0.4825124740600586
77,76,77,76,random forest,dual problems,0,train,label_file_random,0.2354966700077057
205,201,205,201,dual decomposition,information theory: coding,0,train,label_file_random,0.3852230906486511
184,168,184,168,smoothing and backoff,normalization,0,train,label_file_random,0.3587791323661804
65,57,65,57,a* search,discourse model,0,train,label_file_random,0.2836771309375763
180,131,180,131,bio text mining,caption generation,0,train,label_file_random,0.32730168104171753
85,83,85,83,noisy channel model,first-order logic,0,train,label_file_random,0.22616848349571228
76,69,76,69,dual problems,dialog systems,0,train,label_file_random,0.12542426586151123
96,40,96,40,cnn's,optical character recognition,0,train,label_file_random,0.46098792552948
56,187,56,187,variational bayes,citation networks,0,train,label_file_random,0.2787943482398987
17,138,17,138,context sensitive grammar,paraphrasing,0,train,label_file_random,0.3119604289531708
85,120,85,120,noisy channel model,textual entailment,0,train,label_file_random,0.228225439786911
126,58,126,58,facial recognition systems,morphological disambiguation,0,train,label_file_random,0.21509018540382385
47,134,47,134,conditional random fields,long short-term memory networks,0,train,label_file_random,0.274832546710968
62,169,62,169,bootstrapping,regularization,0,train,label_file_random,0.3663996458053589
205,156,205,156,dual decomposition,bias-variance tradeoff,0,train,label_file_random,0.37888842821121216
165,31,165,31,monte carlo tree search,dependency parsing,0,train,label_file_random,0.19483165442943573
35,122,35,122,event detection,beam search,0,train,label_file_random,0.3637659549713135
142,200,142,200,dynamic programming,descriptive statistics and hypothesis testing,0,train,label_file_random,0.24320170283317566
121,127,121,127,constraint satisfaction,backpropagation through time,0,train,label_file_random,0.2533365488052368
163,38,163,38,t-sne,word segmentation,0,train,label_file_random,0.19771821796894073
183,162,183,162,hierarchical models,singular-value decomposition,0,train,label_file_random,0.3601827621459961
26,88,26,88,logistic regression,decision trees,0,train,label_file_random,0.5177232027053833
99,132,99,132,autonomous cars,linear programming,0,train,label_file_random,0.23430423438549042
63,140,63,140,distributional semantics,particle filter,0,train,label_file_random,0.07664360851049423
122,91,122,91,beam search,random walks,0,train,label_file_random,0.4451711177825928
141,48,141,48,prosody,deep belief networks,0,train,label_file_random,0.314642071723938
177,86,177,86,kullback-leibler divergence,perceptrons algorithm,0,train,label_file_random,0.33225011825561523
7,35,7,35,scientific article summarization,event detection,0,train,label_file_random,0.4535931646823883
21,86,21,86,reinforcement learning,perceptrons algorithm,0,train,label_file_random,0.3849465250968933
160,127,160,127,object detection,backpropagation through time,0,train,label_file_random,0.20564061403274536
149,118,149,118,compositional semantics,search engine indexing,0,train,label_file_random,0.3147544264793396
31,0,31,0,dependency parsing,anaphora resolution,0,train,label_file_random,0.5966433882713318
54,90,54,90,recursive neural network,k-nn,0,train,label_file_random,0.24955621361732483
109,94,109,94,text mining,topic modeling,0,train,label_file_random,0.5715798139572144
32,100,32,100,tree adjoining grammar,phonetics,0,train,label_file_random,0.18620778620243073
94,49,94,49,topic modeling,word sense disambiguation,0,train,label_file_random,0.42816632986068726
145,121,145,121,log-linear models,constraint satisfaction,0,train,label_file_random,0.2330801784992218
163,43,163,43,t-sne,latent semantic indexing,0,train,label_file_random,0.44639337062835693
126,69,126,69,facial recognition systems,dialog systems,0,train,label_file_random,0.25443732738494873
44,14,44,14,language identification,coreference and coreference resolution,0,train,label_file_random,0.33407536149024963
183,56,183,56,hierarchical models,variational bayes,0,train,label_file_random,0.49563276767730713
172,46,172,46,human-robot interaction,hidden markov models,0,train,label_file_random,0.35734090209007263
15,132,15,132,machine reading comprehension,linear programming,0,train,label_file_random,0.3200629949569702
91,196,91,196,random walks,stack lstm,0,train,label_file_random,0.23660123348236084
9,62,9,62,sentence simplification,bootstrapping,0,train,label_file_random,0.2179361879825592
18,132,18,132,domain adaptation,linear programming,0,train,label_file_random,0.35816794633865356
167,39,167,39,feature learning,sentence boundary recognition,0,train,label_file_random,0.37009379267692566
141,128,141,128,prosody,grammar checker,0,train,label_file_random,0.3109772503376007
104,0,104,0,spectral methods,anaphora resolution,0,train,label_file_random,0.17727570235729218
13,198,13,198,abstract meaning representation,linear algebra,0,train,label_file_random,0.314743310213089
83,146,83,146,first-order logic,gated recurrent units,0,train,label_file_random,0.23614591360092163
32,71,32,71,tree adjoining grammar,multilingual word,0,train,label_file_random,0.27007967233657837
144,166,144,166,spelling correction,structured prediction,0,train,label_file_random,0.3145955502986908
172,63,172,63,human-robot interaction,distributional semantics,0,train,label_file_random,0.22258260846138
128,50,128,50,grammar checker,part of speech tagging,0,train,label_file_random,0.5744577646255493
62,76,62,76,bootstrapping,dual problems,0,train,label_file_random,0.20792663097381592
165,151,165,151,monte carlo tree search,chomsky hierarchy,0,train,label_file_random,0.14951133728027344
9,54,9,54,sentence simplification,recursive neural network,0,train,label_file_random,0.41844871640205383
0,173,0,173,anaphora resolution,network theory,0,train,label_file_random,0.24585917592048645
91,6,91,6,random walks,rouge,0,train,label_file_random,0.27501076459884644
34,188,34,188,relation extraction,greedy algorithms,0,train,label_file_random,0.297970712184906
136,161,136,161,natural language interfaces,n-gram,0,train,label_file_random,0.4835186302661896
106,52,106,52,ensemble learning,automatic summarization,0,train,label_file_random,0.30059975385665894
166,2,166,2,structured prediction,neural machine translation,0,train,label_file_random,0.5080375075340271
39,138,39,138,sentence boundary recognition,paraphrasing,0,train,label_file_random,0.4668808579444885
55,94,55,94,multi-document summarization,topic modeling,0,train,label_file_random,0.586050808429718
196,148,196,148,stack lstm,statistical machine translation,0,train,label_file_random,0.3657364249229431
140,48,140,48,particle filter,deep belief networks,0,train,label_file_random,0.2460174560546875
82,9,82,9,dimensionality reduction,sentence simplification,0,train,label_file_random,0.3050662875175476
171,37,171,37,robotic locomotion,named entity recognition,0,train,label_file_random,0.16948652267456055
77,56,77,56,random forest,variational bayes,0,train,label_file_random,0.24057811498641968
