source_id,target_id,source_index,target_index,source,target,label,split,negative_type,similarity
6,5,6,5,rouge,bleu,1,test,none,0.8112887740135193
154,71,154,71,artificial neural network,multilingual word,1,test,none,0.2499902844429016
170,169,170,169,data preprocessing,regularization,1,test,none,0.4633309841156006
204,39,204,39,relational databases,sentence boundary recognition,1,test,none,0.2929461896419525
198,88,198,88,linear algebra,decision trees,1,test,none,0.4239480793476105
45,148,45,148,bayes theorem,statistical machine translation,1,test,none,0.2423558533191681
199,38,199,38,probability,word segmentation,1,test,none,0.27325230836868286
124,147,124,147,matrix multiplication,gibbs sampling,1,test,none,0.20296889543533325
158,160,158,160,image retrieval,object detection,1,test,none,0.3916035294532776
175,48,175,48,cross entropy,deep belief networks,1,test,none,0.43335041403770447
124,181,124,181,matrix multiplication,collaborative filtering,1,test,none,0.3892879784107208
199,144,199,144,probability,spelling correction,1,test,none,0.36162447929382324
198,89,198,89,linear algebra,clustering,1,test,none,0.4172631800174713
95,71,95,71,word2vec,multilingual word,1,test,none,0.6191191673278809
17,33,17,33,context sensitive grammar,combinatory categorial grammar,1,test,none,0.6061522960662842
124,146,124,146,matrix multiplication,gated recurrent units,1,test,none,0.3977293074131012
125,24,125,24,differential calculus,backpropagation,1,test,none,0.5598448514938354
176,96,176,96,activation functions,cnn's,1,test,none,0.4388200640678406
127,3,127,3,backpropagation through time,variational autoencoders,1,test,none,0.4425976276397705
83,0,83,0,first-order logic,anaphora resolution,1,test,none,0.3445506989955902
24,20,24,20,backpropagation,capsule networks,1,test,none,0.42162078619003296
174,178,174,178,entropy,bidirectional recurrent neural networks,1,test,none,0.25383344292640686
45,37,45,37,bayes theorem,named entity recognition,1,test,none,0.3025045692920685
199,21,199,21,probability,reinforcement learning,1,test,none,0.4074041545391083
198,163,198,163,linear algebra,t-sne,1,test,none,0.3565269410610199
21,22,21,22,reinforcement learning,q learning,1,test,none,0.8296893239021301
176,191,176,191,activation functions,seq2seq,1,test,none,0.2789931297302246
151,149,151,149,chomsky hierarchy,compositional semantics,1,test,none,0.41896748542785645
175,193,175,193,cross entropy,graph convolutional networks,1,test,none,0.23063334822654724
124,111,124,111,matrix multiplication,maximum likelihood estimation,1,test,none,0.36579543352127075
199,7,199,7,probability,scientific article summarization,1,test,none,0.29692068696022034
204,43,204,43,relational databases,latent semantic indexing,1,test,none,0.3691815733909607
124,187,124,187,matrix multiplication,citation networks,1,test,none,0.3083251714706421
45,56,45,56,bayes theorem,variational bayes,1,test,none,0.5160144567489624
199,137,199,137,probability,probabilistic context-free grammars,1,test,none,0.4972280263900757
154,134,154,134,artificial neural network,long short-term memory networks,1,test,none,0.5317444801330566
170,4,170,4,data preprocessing,ibm translation models,1,test,none,0.2926846146583557
175,20,175,20,cross entropy,capsule networks,1,test,none,0.2822214365005493
45,174,45,174,bayes theorem,entropy,1,test,none,0.46999651193618774
199,42,199,42,probability,latent dirichlet allocation,1,test,none,0.3116031885147095
176,117,176,117,activation functions,gradient descent,1,test,none,0.5531762838363647
198,73,198,73,linear algebra,linear regression,1,test,none,0.5683009028434753
198,155,198,155,linear algebra,bag of words model,1,test,none,0.2801101505756378
47,125,47,125,conditional random fields,differential calculus,0,test,random_non_prerequisite,0.1469656229019165
16,128,16,128,context free grammar,grammar checker,0,test,random_non_prerequisite,0.4868648648262024
191,202,191,202,seq2seq,data structures and algorithms,0,test,random_non_prerequisite,0.24539247155189514
160,69,160,69,object detection,dialog systems,0,test,random_non_prerequisite,0.2179831713438034
64,69,64,69,shallow parsing,dialog systems,0,test,random_non_prerequisite,0.3781278729438782
130,195,130,195,speech synthesis,highway networks,0,test,random_non_prerequisite,0.37522637844085693
152,174,152,174,conditional probability,entropy,0,test,random_non_prerequisite,0.5104848146438599
103,135,103,135,matrix factorization,wordnet,0,test,random_non_prerequisite,0.2618027627468109
75,61,75,61,newton method,neural turing machine,0,test,random_non_prerequisite,0.2548724114894867
45,58,45,58,bayes theorem,morphological disambiguation,0,test,random_non_prerequisite,0.2315569818019867
79,134,79,134,kernel function,long short-term memory networks,0,test,random_non_prerequisite,0.28238388895988464
152,124,152,124,conditional probability,matrix multiplication,0,test,random_non_prerequisite,0.2740049660205841
149,21,149,21,compositional semantics,reinforcement learning,0,test,random_non_prerequisite,0.2562558650970459
25,80,25,80,word embedding,boltzmann machine,0,test,random_non_prerequisite,0.3597038686275482
47,41,47,41,conditional random fields,automated essay scoring,0,test,random_non_prerequisite,0.3294876515865326
19,40,19,40,transfer learning,optical character recognition,0,test,random_non_prerequisite,0.32086244225502014
135,157,135,157,wordnet,computer vision,0,test,random_non_prerequisite,0.3112998902797699
57,28,57,28,discourse model,stemming,0,test,random_non_prerequisite,0.390392541885376
106,51,106,51,ensemble learning,question answering,0,test,random_non_prerequisite,0.17786698043346405
84,105,84,105,natural language generation,genetic algorithms,0,test,random_non_prerequisite,0.32183393836021423
6,9,6,9,rouge,sentence simplification,0,test,random_non_prerequisite,0.6346575617790222
149,204,149,204,compositional semantics,relational databases,0,test,random_non_prerequisite,0.3010692596435547
175,144,175,144,cross entropy,spelling correction,0,test,random_non_prerequisite,0.25841403007507324
40,39,40,39,optical character recognition,sentence boundary recognition,0,test,random_non_prerequisite,0.4622539281845093
45,122,45,122,bayes theorem,beam search,0,test,random_non_prerequisite,0.25506097078323364
6,190,6,190,rouge,document representation,0,test,random_non_prerequisite,0.47970050573349
68,134,68,134,chat bots,long short-term memory networks,0,test,random_non_prerequisite,0.3025825321674347
38,183,38,183,word segmentation,hierarchical models,0,test,random_non_prerequisite,0.3422466814517975
194,179,194,179,lambda calculus,query expansion,0,test,random_non_prerequisite,0.19717994332313538
57,2,57,2,discourse model,neural machine translation,0,test,random_non_prerequisite,0.48597902059555054
17,105,17,105,context sensitive grammar,genetic algorithms,0,test,random_non_prerequisite,0.2125977873802185
81,82,81,82,expectation-maximization (em) algorithm,dimensionality reduction,0,test,random_non_prerequisite,0.4024867117404938
97,49,97,49,knowledge representation,word sense disambiguation,0,test,random_non_prerequisite,0.5388368368148804
145,60,145,60,log-linear models,one-shot learning,0,test,random_non_prerequisite,0.28706878423690796
21,114,21,114,reinforcement learning,k means,0,test,random_non_prerequisite,0.24181021749973297
173,181,173,181,network theory,collaborative filtering,0,test,random_non_prerequisite,0.5029659867286682
12,21,12,21,semantic role labeling,reinforcement learning,0,test,random_non_prerequisite,0.2974749207496643
6,112,6,112,rouge,graphical models,0,test,random_non_prerequisite,0.25504082441329956
127,136,127,136,backpropagation through time,natural language interfaces,0,test,random_non_prerequisite,0.2722949683666229
173,129,173,129,network theory,shift-reduce parsing,0,test,random_non_prerequisite,0.19038352370262146
103,154,103,154,matrix factorization,artificial neural network,0,test,random_non_prerequisite,0.318338006734848
85,3,85,3,noisy channel model,variational autoencoders,0,test,random_non_prerequisite,0.36377015709877014
163,160,163,160,t-sne,object detection,0,test,random_non_prerequisite,0.2710694372653961
101,183,101,183,speech recognition,hierarchical models,0,test,random_non_prerequisite,0.3429950177669525
90,58,90,58,k-nn,morphological disambiguation,0,test,random_non_prerequisite,0.23656582832336426
10,82,10,82,attention models,dimensionality reduction,0,test,random_non_prerequisite,0.35426127910614014
33,54,33,54,combinatory categorial grammar,recursive neural network,0,test,random_non_prerequisite,0.569853663444519
132,160,132,160,linear programming,object detection,0,test,random_non_prerequisite,0.26087716221809387
102,193,102,193,crowdsourcing,graph convolutional networks,0,test,random_non_prerequisite,0.2552260160446167
26,196,26,196,logistic regression,stack lstm,0,test,random_non_prerequisite,0.15262234210968018
179,40,179,40,query expansion,optical character recognition,0,test,random_non_prerequisite,0.3157592713832855
24,100,24,100,backpropagation,phonetics,0,test,random_non_prerequisite,0.3255092203617096
3,163,3,163,variational autoencoders,t-sne,0,test,random_non_prerequisite,0.4921334981918335
170,123,170,123,data preprocessing,recommendation system,0,test,random_non_prerequisite,0.3032436966896057
144,104,144,104,spelling correction,spectral methods,0,test,random_non_prerequisite,0.19558149576187134
87,68,87,68,svm,chat bots,0,test,random_non_prerequisite,0.21509949862957
58,178,58,178,morphological disambiguation,bidirectional recurrent neural networks,0,test,random_non_prerequisite,0.44967737793922424
61,100,61,100,neural turing machine,phonetics,0,test,random_non_prerequisite,0.2491355538368225
121,55,121,55,constraint satisfaction,multi-document summarization,0,test,random_non_prerequisite,0.1300513595342636
200,70,200,70,descriptive statistics and hypothesis testing,multi-task learning,0,test,random_non_prerequisite,0.2607712745666504
197,105,197,105,multi-modal learning,genetic algorithms,0,test,random_non_prerequisite,0.18440136313438416
169,49,169,49,regularization,word sense disambiguation,0,test,random_non_prerequisite,0.20687532424926758
72,154,72,154,evaluation metrics,artificial neural network,0,test,random_non_prerequisite,0.38017159700393677
4,94,4,94,ibm translation models,topic modeling,0,test,random_non_prerequisite,0.35304129123687744
78,143,78,143,radial basis function network,language acquisition,0,test,random_non_prerequisite,0.2081087827682495
74,200,74,200,convex optimization,descriptive statistics and hypothesis testing,0,test,random_non_prerequisite,0.36179107427597046
97,200,97,200,knowledge representation,descriptive statistics and hypothesis testing,0,test,random_non_prerequisite,0.3504170775413513
83,7,83,7,first-order logic,scientific article summarization,0,test,random_non_prerequisite,0.2776045799255371
171,99,171,99,robotic locomotion,autonomous cars,0,test,random_non_prerequisite,0.3942011594772339
177,154,177,154,kullback-leibler divergence,artificial neural network,0,test,random_non_prerequisite,0.3286837935447693
34,113,34,113,relation extraction,markov chain monte carlo,0,test,random_non_prerequisite,0.25397688150405884
76,46,76,46,dual problems,hidden markov models,0,test,random_non_prerequisite,0.1796746551990509
98,107,98,107,markov decision processes,expert systems,0,test,random_non_prerequisite,0.3973469138145447
76,108,76,108,dual problems,bayesian network,0,test,random_non_prerequisite,0.2615048885345459
87,167,87,167,svm,feature learning,0,test,random_non_prerequisite,0.5319505929946899
202,138,202,138,data structures and algorithms,paraphrasing,0,test,random_non_prerequisite,0.28563693165779114
65,102,65,102,a* search,crowdsourcing,0,test,random_non_prerequisite,0.21462495625019073
151,174,151,174,chomsky hierarchy,entropy,0,test,random_non_prerequisite,0.2396266758441925
185,45,185,45,policy gradient methods,bayes theorem,0,test,random_non_prerequisite,0.1907365620136261
58,175,58,175,morphological disambiguation,cross entropy,0,test,random_non_prerequisite,0.20266738533973694
103,104,103,104,matrix factorization,spectral methods,0,test,random_non_prerequisite,0.551235020160675
84,203,84,203,natural language generation,graph theory,0,test,random_non_prerequisite,0.2658200263977051
117,16,117,16,gradient descent,context free grammar,0,test,random_non_prerequisite,0.28347235918045044
56,72,56,72,variational bayes,evaluation metrics,0,test,random_non_prerequisite,0.30387642979621887
84,94,84,94,natural language generation,topic modeling,0,test,random_non_prerequisite,0.42632973194122314
164,88,164,88,loss function,decision trees,0,test,random_non_prerequisite,0.38774049282073975
72,138,72,138,evaluation metrics,paraphrasing,0,test,random_non_prerequisite,0.2236933708190918
150,65,150,65,edit distance,a* search,0,test,random_non_prerequisite,0.29335036873817444
62,54,62,54,bootstrapping,recursive neural network,0,test,random_non_prerequisite,0.1611608862876892
84,59,84,59,natural language generation,weakly-supervised learning,0,test,random_non_prerequisite,0.28354495763778687
173,103,173,103,network theory,matrix factorization,0,test,random_non_prerequisite,0.5221124887466431
52,187,52,187,automatic summarization,citation networks,0,test,random_non_prerequisite,0.387012243270874
176,19,176,19,activation functions,transfer learning,0,test,random_non_prerequisite,0.43492287397384644
64,25,64,25,shallow parsing,word embedding,0,test,random_non_prerequisite,0.4657537341117859
11,180,11,180,knowledge graph,bio text mining,0,test,random_non_prerequisite,0.41440099477767944
23,151,23,151,dqn,chomsky hierarchy,0,test,random_non_prerequisite,0.1400948017835617
114,78,114,78,k means,radial basis function network,0,test,random_non_prerequisite,0.3133585453033447
127,0,127,0,backpropagation through time,anaphora resolution,0,test,random_non_prerequisite,0.23055574297904968
32,116,32,116,tree adjoining grammar,propositional logic,0,test,random_non_prerequisite,0.37668439745903015
38,74,38,74,word segmentation,convex optimization,0,test,random_non_prerequisite,0.206186443567276
92,77,92,77,harmonic functions,random forest,0,test,random_non_prerequisite,0.28459495306015015
35,200,35,200,event detection,descriptive statistics and hypothesis testing,0,test,random_non_prerequisite,0.2654213309288025
18,98,18,98,domain adaptation,markov decision processes,0,test,random_non_prerequisite,0.21678486466407776
55,159,55,159,multi-document summarization,imagenet,0,test,random_non_prerequisite,0.1885475516319275
97,74,97,74,knowledge representation,convex optimization,0,test,random_non_prerequisite,0.2887462377548218
43,125,43,125,latent semantic indexing,differential calculus,0,test,random_non_prerequisite,0.18837541341781616
203,93,203,93,graph theory,pagerank,0,test,random_non_prerequisite,0.5840597152709961
100,153,100,153,phonetics,linear discriminant analysis,0,test,random_non_prerequisite,0.310763418674469
88,154,88,154,decision trees,artificial neural network,0,test,random_non_prerequisite,0.42456454038619995
114,197,114,197,k means,multi-modal learning,0,test,random_non_prerequisite,0.14343678951263428
198,161,198,161,linear algebra,n-gram,0,test,random_non_prerequisite,0.23262789845466614
114,11,114,11,k means,knowledge graph,0,test,random_non_prerequisite,0.31246164441108704
89,197,89,197,clustering,multi-modal learning,0,test,random_non_prerequisite,0.20909470319747925
56,63,56,63,variational bayes,distributional semantics,0,test,random_non_prerequisite,0.2919231355190277
187,13,187,13,citation networks,abstract meaning representation,0,test,random_non_prerequisite,0.21752026677131653
23,44,23,44,dqn,language identification,0,test,random_non_prerequisite,0.1920187771320343
54,172,54,172,recursive neural network,human-robot interaction,0,test,random_non_prerequisite,0.2906588315963745
36,170,36,170,language modeling,data preprocessing,0,test,random_non_prerequisite,0.4633467197418213
134,149,134,149,long short-term memory networks,compositional semantics,0,test,random_non_prerequisite,0.4158652126789093
8,70,8,70,open information extraction,multi-task learning,0,test,random_non_prerequisite,0.39724087715148926
102,185,102,185,crowdsourcing,policy gradient methods,0,test,random_non_prerequisite,0.23678413033485413
143,181,143,181,language acquisition,collaborative filtering,0,test,random_non_prerequisite,0.2633167505264282
122,84,122,84,beam search,natural language generation,0,test,random_non_prerequisite,0.41828781366348267
17,30,17,30,context sensitive grammar,penn treebank,0,test,random_non_prerequisite,0.4850139319896698
145,47,145,47,log-linear models,conditional random fields,0,test,random_non_prerequisite,0.6214528679847717
68,81,68,81,chat bots,expectation-maximization (em) algorithm,0,test,random_non_prerequisite,0.15765631198883057
189,22,189,22,pointer networks,q learning,0,test,random_non_prerequisite,0.36980685591697693
18,84,18,84,domain adaptation,natural language generation,0,test,random_non_prerequisite,0.30462896823883057
141,88,141,88,prosody,decision trees,0,test,random_non_prerequisite,0.3276054859161377
135,28,135,28,wordnet,stemming,0,test,random_non_prerequisite,0.41833239793777466
85,138,85,138,noisy channel model,paraphrasing,0,test,random_non_prerequisite,0.2431780993938446
61,84,61,84,neural turing machine,natural language generation,0,test,random_non_prerequisite,0.46632668375968933
188,201,188,201,greedy algorithms,information theory: coding,0,test,random_non_prerequisite,0.37739479541778564
205,0,205,0,dual decomposition,anaphora resolution,0,test,random_non_prerequisite,0.21902120113372803
78,22,78,22,radial basis function network,q learning,0,test,random_non_prerequisite,0.3023339509963989
149,13,149,13,compositional semantics,abstract meaning representation,0,test,random_non_prerequisite,0.619299590587616
135,16,135,16,wordnet,context free grammar,0,test,random_non_prerequisite,0.3060472309589386
46,18,46,18,hidden markov models,domain adaptation,0,test,random_non_prerequisite,0.23347744345664978
57,155,57,155,discourse model,bag of words model,0,test,random_non_prerequisite,0.3978915810585022
18,135,18,135,domain adaptation,wordnet,0,test,random_non_prerequisite,0.2184111773967743
108,42,108,42,bayesian network,latent dirichlet allocation,0,test,random_non_prerequisite,0.37529367208480835
60,65,60,65,one-shot learning,a* search,0,test,random_non_prerequisite,0.20654460787773132
167,32,167,32,feature learning,tree adjoining grammar,0,test,random_non_prerequisite,0.2514621317386627
2,111,2,111,neural machine translation,maximum likelihood estimation,0,test,random_non_prerequisite,0.3935372829437256
162,201,162,201,singular-value decomposition,information theory: coding,0,test,random_non_prerequisite,0.3695404529571533
144,183,144,183,spelling correction,hierarchical models,0,test,random_non_prerequisite,0.27052611112594604
165,25,165,25,monte carlo tree search,word embedding,0,test,random_non_prerequisite,0.13562993705272675
81,170,81,170,expectation-maximization (em) algorithm,data preprocessing,0,test,random_non_prerequisite,0.4126168489456177
203,57,203,57,graph theory,discourse model,0,test,random_non_prerequisite,0.4294569492340088
148,59,148,59,statistical machine translation,weakly-supervised learning,0,test,random_non_prerequisite,0.2854565382003784
201,55,201,55,information theory: coding,multi-document summarization,0,test,random_non_prerequisite,0.24098943173885345
53,27,53,27,supertagging,semantic parsing,0,test,random_non_prerequisite,0.5461901426315308
148,152,148,152,statistical machine translation,conditional probability,0,test,random_non_prerequisite,0.2316255271434784
72,194,72,194,evaluation metrics,lambda calculus,0,test,random_non_prerequisite,0.2561013996601105
58,84,58,84,morphological disambiguation,natural language generation,0,test,random_non_prerequisite,0.4560855031013489
135,71,135,71,wordnet,multilingual word,0,test,random_non_prerequisite,0.5054469704627991
139,46,139,46,spectral clustering,hidden markov models,0,test,random_non_prerequisite,0.2818043529987335
120,47,120,47,textual entailment,conditional random fields,0,test,random_non_prerequisite,0.41185230016708374
88,29,88,29,decision trees,sentiment analysis,0,test,random_non_prerequisite,0.39641693234443665
55,65,55,65,multi-document summarization,a* search,0,test,random_non_prerequisite,0.1719096302986145
107,24,107,24,expert systems,backpropagation,0,test,random_non_prerequisite,0.32527732849121094
117,19,117,19,gradient descent,transfer learning,0,test,random_non_prerequisite,0.42433226108551025
102,70,102,70,crowdsourcing,multi-task learning,0,test,random_non_prerequisite,0.36551132798194885
22,127,22,127,q learning,backpropagation through time,0,test,random_non_prerequisite,0.4077378809452057
140,125,140,125,particle filter,differential calculus,0,test,random_non_prerequisite,0.23814381659030914
168,159,168,159,normalization,imagenet,0,test,random_non_prerequisite,0.38071632385253906
137,148,137,148,probabilistic context-free grammars,statistical machine translation,0,test,random_non_prerequisite,0.46549826860427856
17,167,17,167,context sensitive grammar,feature learning,0,test,random_non_prerequisite,0.2860549986362457
91,172,91,172,random walks,human-robot interaction,0,test,random_non_prerequisite,0.23545432090759277
161,149,161,149,n-gram,compositional semantics,0,test,random_non_prerequisite,0.38207772374153137
4,175,4,175,ibm translation models,cross entropy,0,test,random_non_prerequisite,0.21049627661705017
64,146,64,146,shallow parsing,gated recurrent units,0,test,random_non_prerequisite,0.42618948221206665
78,32,78,32,radial basis function network,tree adjoining grammar,0,test,random_non_prerequisite,0.19480150938034058
59,43,59,43,weakly-supervised learning,latent semantic indexing,0,test,random_non_prerequisite,0.3115450441837311
28,140,28,140,stemming,particle filter,0,test,random_non_prerequisite,0.18528394401073456
51,144,51,144,question answering,spelling correction,0,test,random_non_prerequisite,0.30946817994117737
50,164,50,164,part of speech tagging,loss function,0,test,random_non_prerequisite,0.2131439745426178
109,139,109,139,text mining,spectral clustering,0,test,random_non_prerequisite,0.3840932548046112
119,40,119,40,tokenization,optical character recognition,0,test,random_non_prerequisite,0.36058318614959717
141,47,141,47,prosody,conditional random fields,0,test,random_non_prerequisite,0.2587227523326874
29,141,29,141,sentiment analysis,prosody,0,test,random_non_prerequisite,0.3846537470817566
120,33,120,33,textual entailment,combinatory categorial grammar,0,test,random_non_prerequisite,0.48461586236953735
152,172,152,172,conditional probability,human-robot interaction,0,test,random_non_prerequisite,0.24438869953155518
70,107,70,107,multi-task learning,expert systems,0,test,random_non_prerequisite,0.2898849844932556
170,183,170,183,data preprocessing,hierarchical models,0,test,random_non_prerequisite,0.4121941030025482
24,0,24,0,backpropagation,anaphora resolution,0,test,random_non_prerequisite,0.1975250244140625
121,43,121,43,constraint satisfaction,latent semantic indexing,0,test,random_non_prerequisite,0.21400608122348785
147,103,147,103,gibbs sampling,matrix factorization,0,test,random_non_prerequisite,0.27449339628219604
161,41,161,41,n-gram,automated essay scoring,0,test,random_non_prerequisite,0.4307515025138855
2,191,2,191,neural machine translation,seq2seq,0,test,random_non_prerequisite,0.7113494277000427
166,202,166,202,structured prediction,data structures and algorithms,0,test,random_non_prerequisite,0.4351099133491516
125,119,125,119,differential calculus,tokenization,0,test,random_non_prerequisite,0.20527876913547516
160,202,160,202,object detection,data structures and algorithms,0,test,random_non_prerequisite,0.2250606268644333
175,18,175,18,cross entropy,domain adaptation,0,test,random_non_prerequisite,0.3856982886791229
28,47,28,47,stemming,conditional random fields,0,test,random_non_prerequisite,0.33899760246276855
38,110,38,110,word segmentation,bagging,0,test,random_non_prerequisite,0.2351871281862259
128,64,128,64,grammar checker,shallow parsing,0,test,random_non_prerequisite,0.4929339289665222
9,84,9,84,sentence simplification,natural language generation,0,test,random_non_prerequisite,0.6339080929756165
74,7,74,7,convex optimization,scientific article summarization,0,test,random_non_prerequisite,0.18229897320270538
42,185,42,185,latent dirichlet allocation,policy gradient methods,0,test,random_non_prerequisite,0.12739604711532593
178,83,178,83,bidirectional recurrent neural networks,first-order logic,0,test,random_non_prerequisite,0.1981145143508911
2,192,2,192,neural machine translation,game playing in ai,0,test,random_non_prerequisite,0.30287957191467285
108,18,108,18,bayesian network,domain adaptation,0,test,random_non_prerequisite,0.35293740034103394
51,83,51,83,question answering,first-order logic,0,test,random_non_prerequisite,0.35481640696525574
26,203,26,203,logistic regression,graph theory,0,test,random_non_prerequisite,0.2847277522087097
130,10,130,10,speech synthesis,attention models,0,test,random_non_prerequisite,0.36042386293411255
92,8,92,8,harmonic functions,open information extraction,0,test,random_non_prerequisite,0.1436816155910492
134,79,134,79,long short-term memory networks,kernel function,0,test,random_non_prerequisite,0.28238388895988464
112,28,112,28,graphical models,stemming,0,test,random_non_prerequisite,0.20530693233013153
101,173,101,173,speech recognition,network theory,0,test,random_non_prerequisite,0.29851293563842773
35,120,35,120,event detection,textual entailment,0,test,random_non_prerequisite,0.5878733992576599
83,89,83,89,first-order logic,clustering,0,test,random_non_prerequisite,0.3134581446647644
13,111,13,111,abstract meaning representation,maximum likelihood estimation,0,test,random_non_prerequisite,0.25014668703079224
4,117,4,117,ibm translation models,gradient descent,0,test,random_non_prerequisite,0.1491853892803192
159,168,159,168,imagenet,normalization,0,test,random_non_prerequisite,0.38071632385253906
90,10,90,10,k-nn,attention models,0,test,random_non_prerequisite,0.3248700797557831
163,70,163,70,t-sne,multi-task learning,0,test,random_non_prerequisite,0.29353663325309753
134,199,134,199,long short-term memory networks,probability,0,test,random_non_prerequisite,0.27406370639801025
188,70,188,70,greedy algorithms,multi-task learning,0,test,random_non_prerequisite,0.30225715041160583
75,5,75,5,newton method,bleu,0,test,random_non_prerequisite,0.17046791315078735
196,187,196,187,stack lstm,citation networks,0,test,random_non_prerequisite,0.26272252202033997
186,111,186,111,crawling the web,maximum likelihood estimation,0,test,random_non_prerequisite,0.26262950897216797
178,100,178,100,bidirectional recurrent neural networks,phonetics,0,test,random_non_prerequisite,0.3082418441772461
193,163,193,163,graph convolutional networks,t-sne,0,test,random_non_prerequisite,0.4223482608795166
85,154,85,154,noisy channel model,artificial neural network,0,test,random_non_prerequisite,0.3067822754383087
126,144,126,144,facial recognition systems,spelling correction,0,test,random_non_prerequisite,0.2164541482925415
56,67,56,67,variational bayes,lexicography,0,test,random_non_prerequisite,0.17223817110061646
174,50,174,50,entropy,part of speech tagging,0,test,random_non_prerequisite,0.24829012155532837
103,195,103,195,matrix factorization,highway networks,0,test,random_non_prerequisite,0.24577878415584564
198,17,198,17,linear algebra,context sensitive grammar,0,test,random_non_prerequisite,0.2055152952671051
125,47,125,47,differential calculus,conditional random fields,0,test,random_non_prerequisite,0.1469656229019165
145,178,145,178,log-linear models,bidirectional recurrent neural networks,0,test,random_non_prerequisite,0.3655564486980438
189,161,189,161,pointer networks,n-gram,0,test,random_non_prerequisite,0.40427321195602417
78,201,78,201,radial basis function network,information theory: coding,0,test,random_non_prerequisite,0.30689895153045654
29,69,29,69,sentiment analysis,dialog systems,0,test,random_non_prerequisite,0.31938761472702026
146,16,146,16,gated recurrent units,context free grammar,0,test,random_non_prerequisite,0.2847599387168884
32,179,32,179,tree adjoining grammar,query expansion,0,test,random_non_prerequisite,0.2866966128349304
113,69,113,69,markov chain monte carlo,dialog systems,0,test,random_non_prerequisite,0.2752329707145691
200,100,200,100,descriptive statistics and hypothesis testing,phonetics,0,test,random_non_prerequisite,0.2558833360671997
8,45,8,45,open information extraction,bayes theorem,0,test,random_non_prerequisite,0.26599937677383423
187,177,187,177,citation networks,kullback-leibler divergence,0,test,random_non_prerequisite,0.2715683877468109
15,115,15,115,machine reading comprehension,earley parsing,0,test,random_non_prerequisite,0.33431124687194824
85,184,85,184,noisy channel model,smoothing and backoff,0,test,random_non_prerequisite,0.5042469501495361
20,123,20,123,capsule networks,recommendation system,0,test,random_non_prerequisite,0.26156938076019287
12,94,12,94,semantic role labeling,topic modeling,0,test,random_non_prerequisite,0.34861722588539124
111,53,111,53,maximum likelihood estimation,supertagging,0,test,random_non_prerequisite,0.2529938817024231
23,152,23,152,dqn,conditional probability,0,test,random_non_prerequisite,0.1437792330980301
19,191,19,191,transfer learning,seq2seq,0,test,random_non_prerequisite,0.31473055481910706
17,156,17,156,context sensitive grammar,bias-variance tradeoff,0,test,random_non_prerequisite,0.13550534844398499
196,113,196,113,stack lstm,markov chain monte carlo,0,test,random_non_prerequisite,0.1789209097623825
8,65,8,65,open information extraction,a* search,0,test,random_non_prerequisite,0.22636611759662628
132,24,132,24,linear programming,backpropagation,0,test,random_non_prerequisite,0.460002064704895
69,111,69,111,dialog systems,maximum likelihood estimation,0,test,random_non_prerequisite,0.23110508918762207
161,93,161,93,n-gram,pagerank,0,test,random_non_prerequisite,0.31579089164733887
76,58,76,58,dual problems,morphological disambiguation,0,test,random_non_prerequisite,0.21732665598392487
30,83,30,83,penn treebank,first-order logic,0,test,random_non_prerequisite,0.31508970260620117
133,92,133,92,inference,harmonic functions,0,test,random_non_prerequisite,0.2899973690509796
173,12,173,12,network theory,semantic role labeling,0,test,random_non_prerequisite,0.29450523853302
30,154,30,154,penn treebank,artificial neural network,0,test,random_non_prerequisite,0.23503288626670837
39,184,39,184,sentence boundary recognition,smoothing and backoff,0,test,random_non_prerequisite,0.4197320342063904
25,163,25,163,word embedding,t-sne,0,test,random_non_prerequisite,0.4601333737373352
133,11,133,11,inference,knowledge graph,0,test,random_non_prerequisite,0.4072227478027344
116,181,116,181,propositional logic,collaborative filtering,0,test,random_non_prerequisite,0.18159998953342438
118,125,118,125,search engine indexing,differential calculus,0,test,random_non_prerequisite,0.26835161447525024
110,163,110,163,bagging,t-sne,0,test,random_non_prerequisite,0.2345513105392456
157,191,157,191,computer vision,seq2seq,0,test,random_non_prerequisite,0.2452073097229004
161,68,161,68,n-gram,chat bots,0,test,random_non_prerequisite,0.3415684700012207
203,1,203,1,graph theory,generative adversarial networks,0,test,random_non_prerequisite,0.2366258054971695
19,62,19,62,transfer learning,bootstrapping,0,test,random_non_prerequisite,0.3737107813358307
104,25,104,25,spectral methods,word embedding,0,test,random_non_prerequisite,0.29460251331329346
117,171,117,171,gradient descent,robotic locomotion,0,test,random_non_prerequisite,0.32272589206695557
95,13,95,13,word2vec,abstract meaning representation,0,test,random_non_prerequisite,0.38276222348213196
141,178,141,178,prosody,bidirectional recurrent neural networks,0,test,random_non_prerequisite,0.3039793372154236
122,50,122,50,beam search,part of speech tagging,0,test,random_non_prerequisite,0.3580285906791687
157,87,157,87,computer vision,svm,0,test,random_non_prerequisite,0.5007457137107849
79,41,79,41,kernel function,automated essay scoring,0,test,random_non_prerequisite,0.273309588432312
75,134,75,134,newton method,long short-term memory networks,0,test,random_non_prerequisite,0.27575069665908813
154,138,154,138,artificial neural network,paraphrasing,0,test,random_non_prerequisite,0.2708832621574402
12,17,12,17,semantic role labeling,context sensitive grammar,0,test,random_non_prerequisite,0.43134695291519165
150,137,150,137,edit distance,probabilistic context-free grammars,0,test,random_non_prerequisite,0.3880239725112915
