source_id,target_id,source_index,target_index,source,target,label,split,negative_type,similarity
182,2,182,2,character level language models,neural machine translation,1,train,none,0.6928898096084595
170,161,170,161,data preprocessing,n-gram,1,train,none,0.32192152738571167
198,22,198,22,linear algebra,q learning,1,train,none,0.25870004296302795
45,30,45,30,bayes theorem,penn treebank,1,train,none,0.25194627046585083
154,25,154,25,artificial neural network,word embedding,1,train,none,0.39188632369041443
199,40,199,40,probability,optical character recognition,1,train,none,0.28337526321411133
107,97,107,97,expert systems,knowledge representation,1,train,none,0.6299174427986145
124,197,124,197,matrix multiplication,multi-modal learning,1,train,none,0.34592294692993164
161,36,161,36,n-gram,language modeling,1,train,none,0.6823422908782959
2,5,2,5,neural machine translation,bleu,1,train,none,0.6015802025794983
164,96,164,96,loss function,cnn's,1,train,none,0.2255839854478836
198,81,198,81,linear algebra,expectation-maximization (em) algorithm,1,train,none,0.28801220655441284
89,139,89,139,clustering,spectral clustering,1,train,none,0.7550637125968933
198,191,198,191,linear algebra,seq2seq,1,train,none,0.20367206633090973
36,85,36,85,language modeling,noisy channel model,1,train,none,0.5296523571014404
199,1,199,1,probability,generative adversarial networks,1,train,none,0.30581122636795044
164,195,164,195,loss function,highway networks,1,train,none,0.26339656114578247
204,78,204,78,relational databases,radial basis function network,1,train,none,0.25917819142341614
204,69,204,69,relational databases,dialog systems,1,train,none,0.2505638003349304
176,48,176,48,activation functions,deep belief networks,1,train,none,0.47629478573799133
103,123,103,123,matrix factorization,recommendation system,1,train,none,0.6819873452186584
127,196,127,196,backpropagation through time,stack lstm,1,train,none,0.5441882014274597
124,72,124,72,matrix multiplication,evaluation metrics,1,train,none,0.3734552264213562
45,140,45,140,bayes theorem,particle filter,1,train,none,0.3673323392868042
204,190,204,190,relational databases,document representation,1,train,none,0.39758220314979553
45,187,45,187,bayes theorem,citation networks,1,train,none,0.23052693903446198
198,29,198,29,linear algebra,sentiment analysis,1,train,none,0.37074458599090576
24,195,24,195,backpropagation,highway networks,1,train,none,0.5248534679412842
175,178,175,178,cross entropy,bidirectional recurrent neural networks,1,train,none,0.3342682123184204
24,54,24,54,backpropagation,recursive neural network,1,train,none,0.4924499988555908
198,142,198,142,linear algebra,dynamic programming,1,train,none,0.41106748580932617
45,2,45,2,bayes theorem,neural machine translation,1,train,none,0.21362698078155518
198,94,198,94,linear algebra,topic modeling,1,train,none,0.2807135283946991
198,101,198,101,linear algebra,speech recognition,1,train,none,0.4127753973007202
32,53,32,53,tree adjoining grammar,supertagging,1,train,none,0.5588446855545044
45,46,45,46,bayes theorem,hidden markov models,1,train,none,0.45923519134521484
152,104,152,104,conditional probability,spectral methods,1,train,none,0.2304958999156952
127,71,127,71,backpropagation through time,multilingual word,1,train,none,0.3007868528366089
28,44,28,44,stemming,language identification,1,train,none,0.3542483448982239
204,167,204,167,relational databases,feature learning,1,train,none,0.42508548498153687
199,133,199,133,probability,inference,1,train,none,0.6088026762008667
198,98,198,98,linear algebra,markov decision processes,1,train,none,0.33382925391197205
198,103,198,103,linear algebra,matrix factorization,1,train,none,0.5613408088684082
199,143,199,143,probability,language acquisition,1,train,none,0.3870852589607239
200,133,200,133,descriptive statistics and hypothesis testing,inference,1,train,none,0.5353683233261108
95,191,95,191,word2vec,seq2seq,1,train,none,0.5513826608657837
199,201,199,201,probability,information theory: coding,1,train,none,0.5859965682029724
46,165,46,165,hidden markov models,monte carlo tree search,1,train,none,0.3238767683506012
204,2,204,2,relational databases,neural machine translation,1,train,none,0.3242779076099396
198,176,198,176,linear algebra,activation functions,1,train,none,0.47408124804496765
45,128,45,128,bayes theorem,grammar checker,1,train,none,0.25483813881874084
112,94,112,94,graphical models,topic modeling,1,train,none,0.5029113292694092
199,4,199,4,probability,ibm translation models,1,train,none,0.2866142988204956
17,32,17,32,context sensitive grammar,tree adjoining grammar,1,train,none,0.6205967664718628
94,42,94,42,topic modeling,latent dirichlet allocation,1,train,none,0.8687599897384644
204,63,204,63,relational databases,distributional semantics,1,train,none,0.2433258295059204
174,48,174,48,entropy,deep belief networks,1,train,none,0.38213708996772766
164,146,164,146,loss function,gated recurrent units,1,train,none,0.26401323080062866
198,168,198,168,linear algebra,normalization,1,train,none,0.3746955692768097
200,102,200,102,descriptive statistics and hypothesis testing,crowdsourcing,1,train,none,0.3716159462928772
199,52,199,52,probability,automatic summarization,1,train,none,0.3092572093009949
24,146,24,146,backpropagation,gated recurrent units,1,train,none,0.4761675000190735
199,39,199,39,probability,sentence boundary recognition,1,train,none,0.30490732192993164
204,36,204,36,relational databases,language modeling,1,train,none,0.34586724638938904
199,182,199,182,probability,character level language models,1,train,none,0.2666665315628052
167,60,167,60,feature learning,one-shot learning,1,train,none,0.4795546531677246
21,185,21,185,reinforcement learning,policy gradient methods,1,train,none,0.7949461936950684
124,79,124,79,matrix multiplication,kernel function,1,train,none,0.4787132143974304
152,91,152,91,conditional probability,random walks,1,train,none,0.3651977777481079
199,16,199,16,probability,context free grammar,1,train,none,0.284719318151474
175,61,175,61,cross entropy,neural turing machine,1,train,none,0.25414374470710754
124,42,124,42,matrix multiplication,latent dirichlet allocation,1,train,none,0.1721639633178711
204,28,204,28,relational databases,stemming,1,train,none,0.32753080129623413
199,29,199,29,probability,sentiment analysis,1,train,none,0.36453670263290405
161,155,161,155,n-gram,bag of words model,1,train,none,0.5661170482635498
190,180,190,180,document representation,bio text mining,1,train,none,0.506822943687439
198,15,198,15,linear algebra,machine reading comprehension,1,train,none,0.3637426793575287
108,56,108,56,bayesian network,variational bayes,1,train,none,0.5198162198066711
164,156,164,156,loss function,bias-variance tradeoff,1,train,none,0.4824265241622925
45,100,45,100,bayes theorem,phonetics,1,train,none,0.21942836046218872
174,196,174,196,entropy,stack lstm,1,train,none,0.13584503531455994
119,28,119,28,tokenization,stemming,1,train,none,0.7009310722351074
124,127,124,127,matrix multiplication,backpropagation through time,1,train,none,0.45045262575149536
46,130,46,130,hidden markov models,speech synthesis,1,train,none,0.34569433331489563
204,60,204,60,relational databases,one-shot learning,1,train,none,0.3749057352542877
175,196,175,196,cross entropy,stack lstm,1,train,none,0.1735667884349823
178,2,178,2,bidirectional recurrent neural networks,neural machine translation,1,train,none,0.6352599263191223
124,168,124,168,matrix multiplication,normalization,1,train,none,0.5253696441650391
152,31,152,31,conditional probability,dependency parsing,1,train,none,0.371138334274292
151,30,151,30,chomsky hierarchy,penn treebank,1,train,none,0.48268043994903564
16,33,16,33,context free grammar,combinatory categorial grammar,1,train,none,0.6050232648849487
127,191,127,191,backpropagation through time,seq2seq,1,train,none,0.4961695969104767
79,78,79,78,kernel function,radial basis function network,1,train,none,0.5721215009689331
199,64,199,64,probability,shallow parsing,1,train,none,0.24095270037651062
124,103,124,103,matrix multiplication,matrix factorization,1,train,none,0.5936497449874878
198,79,198,79,linear algebra,kernel function,1,train,none,0.48960959911346436
204,188,204,188,relational databases,greedy algorithms,1,train,none,0.34476929903030396
176,134,176,134,activation functions,long short-term memory networks,1,train,none,0.5542232394218445
117,134,117,134,gradient descent,long short-term memory networks,1,train,none,0.41957682371139526
150,144,150,144,edit distance,spelling correction,1,train,none,0.6035842895507812
204,142,204,142,relational databases,dynamic programming,1,train,none,0.3508053123950958
204,145,204,145,relational databases,log-linear models,1,train,none,0.35132360458374023
201,72,201,72,information theory: coding,evaluation metrics,1,train,none,0.42775118350982666
37,34,37,34,named entity recognition,relation extraction,1,train,none,0.7908046245574951
198,114,198,114,linear algebra,k means,1,train,none,0.38870078325271606
176,95,176,95,activation functions,word2vec,1,train,none,0.21134352684020996
162,82,162,82,singular-value decomposition,dimensionality reduction,1,train,none,0.6325943470001221
36,84,36,84,language modeling,natural language generation,1,train,none,0.6942506432533264
152,30,152,30,conditional probability,penn treebank,1,train,none,0.25193536281585693
198,18,198,18,linear algebra,domain adaptation,1,train,none,0.30514824390411377
24,2,24,2,backpropagation,neural machine translation,1,train,none,0.49965497851371765
55,7,55,7,multi-document summarization,scientific article summarization,1,train,none,0.7219268679618835
152,35,152,35,conditional probability,event detection,1,train,none,0.3366488218307495
204,34,204,34,relational databases,relation extraction,1,train,none,0.5432832837104797
198,86,198,86,linear algebra,perceptrons algorithm,1,train,none,0.4587823152542114
199,92,199,92,probability,harmonic functions,1,train,none,0.32524773478507996
124,134,124,134,matrix multiplication,long short-term memory networks,1,train,none,0.4374827742576599
204,46,204,46,relational databases,hidden markov models,1,train,none,0.3328077793121338
124,74,124,74,matrix multiplication,convex optimization,1,train,none,0.4048522114753723
154,191,154,191,artificial neural network,seq2seq,1,train,none,0.275127649307251
51,68,51,68,question answering,chat bots,1,train,none,0.64521723985672
34,35,34,35,relation extraction,event detection,1,train,none,0.6985337138175964
198,203,198,203,linear algebra,graph theory,1,train,none,0.5894849896430969
176,196,176,196,activation functions,stack lstm,1,train,none,0.45269620418548584
204,155,204,155,relational databases,bag of words model,1,train,none,0.2713930606842041
97,11,97,11,knowledge representation,knowledge graph,1,train,none,0.8448517918586731
199,18,199,18,probability,domain adaptation,1,train,none,0.37625041604042053
174,177,174,177,entropy,kullback-leibler divergence,1,train,none,0.7200421094894409
199,15,199,15,probability,machine reading comprehension,1,train,none,0.36458009481430054
204,185,204,185,relational databases,policy gradient methods,1,train,none,0.18281549215316772
124,171,124,171,matrix multiplication,robotic locomotion,1,train,none,0.26121026277542114
152,197,152,197,conditional probability,multi-modal learning,1,train,none,0.21992680430412292
45,81,45,81,bayes theorem,expectation-maximization (em) algorithm,1,train,none,0.4324880540370941
127,61,127,61,backpropagation through time,neural turing machine,1,train,none,0.5544673800468445
204,101,204,101,relational databases,speech recognition,1,train,none,0.3458622992038727
109,8,109,8,text mining,open information extraction,1,train,none,0.463631272315979
24,95,24,95,backpropagation,word2vec,1,train,none,0.2886851727962494
176,193,176,193,activation functions,graph convolutional networks,1,train,none,0.3655058443546295
199,43,199,43,probability,latent semantic indexing,1,train,none,0.31305617094039917
199,187,199,187,probability,citation networks,1,train,none,0.27708134055137634
198,10,198,10,linear algebra,attention models,1,train,none,0.3786458969116211
199,25,199,25,probability,word embedding,1,train,none,0.30542516708374023
157,126,157,126,computer vision,facial recognition systems,1,train,none,0.5241684913635254
124,142,124,142,matrix multiplication,dynamic programming,1,train,none,0.35933399200439453
201,77,201,77,information theory: coding,random forest,1,train,none,0.39075028896331787
45,34,45,34,bayes theorem,relation extraction,1,train,none,0.3235991299152374
45,165,45,165,bayes theorem,monte carlo tree search,1,train,none,0.2876017689704895
199,91,199,91,probability,random walks,1,train,none,0.5026622414588928
125,87,125,87,differential calculus,svm,1,train,none,0.3891313374042511
124,23,124,23,matrix multiplication,dqn,1,train,none,0.3438652455806732
16,0,16,0,context free grammar,anaphora resolution,1,train,none,0.29718896746635437
89,114,89,114,clustering,k means,1,train,none,0.8230164051055908
170,186,170,186,data preprocessing,crawling the web,1,train,none,0.2622908353805542
124,87,124,87,matrix multiplication,svm,1,train,none,0.4125897288322449
199,134,199,134,probability,long short-term memory networks,1,train,none,0.27406370639801025
164,4,164,4,loss function,ibm translation models,1,train,none,0.1680738627910614
204,9,204,9,relational databases,sentence simplification,1,train,none,0.25616952776908875
47,186,47,186,conditional random fields,crawling the web,0,train,label_file_random,0.23634201288223267
38,25,38,25,word segmentation,word embedding,0,train,label_file_random,0.5368000268936157
167,148,167,148,feature learning,statistical machine translation,0,train,label_file_random,0.34839552640914917
121,108,121,108,constraint satisfaction,bayesian network,0,train,label_file_random,0.3252122402191162
158,73,158,73,image retrieval,linear regression,0,train,label_file_random,0.347947359085083
46,129,46,129,hidden markov models,shift-reduce parsing,0,train,label_file_random,0.39849984645843506
202,181,202,181,data structures and algorithms,collaborative filtering,0,train,label_file_random,0.3294822871685028
122,97,122,97,beam search,knowledge representation,0,train,label_file_random,0.3418009281158447
87,41,87,41,svm,automated essay scoring,0,train,label_file_random,0.460246205329895
73,22,73,22,linear regression,q learning,0,train,label_file_random,0.2162465900182724
183,197,183,197,hierarchical models,multi-modal learning,0,train,label_file_random,0.40452054142951965
101,116,101,116,speech recognition,propositional logic,0,train,label_file_random,0.3522099256515503
16,99,16,99,context free grammar,autonomous cars,0,train,label_file_random,0.13032937049865723
46,178,46,178,hidden markov models,bidirectional recurrent neural networks,0,train,label_file_random,0.5323572158813477
173,58,173,58,network theory,morphological disambiguation,0,train,label_file_random,0.2115802764892578
5,195,5,195,bleu,highway networks,0,train,label_file_random,0.25510841608047485
31,131,31,131,dependency parsing,caption generation,0,train,label_file_random,0.43522024154663086
32,120,32,120,tree adjoining grammar,textual entailment,0,train,label_file_random,0.43291378021240234
56,51,56,51,variational bayes,question answering,0,train,label_file_random,0.3004439175128937
79,175,79,175,kernel function,cross entropy,0,train,label_file_random,0.5139808654785156
0,42,0,42,anaphora resolution,latent dirichlet allocation,0,train,label_file_random,0.31104156374931335
161,10,161,10,n-gram,attention models,0,train,label_file_random,0.45189398527145386
183,16,183,16,hierarchical models,context free grammar,0,train,label_file_random,0.2383975386619568
88,126,88,126,decision trees,facial recognition systems,0,train,label_file_random,0.3023415803909302
150,163,150,163,edit distance,t-sne,0,train,label_file_random,0.24186277389526367
146,196,146,196,gated recurrent units,stack lstm,0,train,label_file_random,0.5974999666213989
150,38,150,38,edit distance,word segmentation,0,train,label_file_random,0.4373340606689453
38,95,38,95,word segmentation,word2vec,0,train,label_file_random,0.41582605242729187
95,27,95,27,word2vec,semantic parsing,0,train,label_file_random,0.337260901927948
17,6,17,6,context sensitive grammar,rouge,0,train,label_file_random,0.29101312160491943
135,105,135,105,wordnet,genetic algorithms,0,train,label_file_random,0.18619652092456818
132,170,132,170,linear programming,data preprocessing,0,train,label_file_random,0.39370423555374146
124,57,124,57,matrix multiplication,discourse model,0,train,label_file_random,0.23382613062858582
196,52,196,52,stack lstm,automatic summarization,0,train,label_file_random,0.3754335641860962
37,42,37,42,named entity recognition,latent dirichlet allocation,0,train,label_file_random,0.3940029740333557
90,140,90,140,k-nn,particle filter,0,train,label_file_random,0.30479928851127625
41,145,41,145,automated essay scoring,log-linear models,0,train,label_file_random,0.30981138348579407
158,170,158,170,image retrieval,data preprocessing,0,train,label_file_random,0.3400939702987671
177,117,177,117,kullback-leibler divergence,gradient descent,0,train,label_file_random,0.4279448986053467
113,25,113,25,markov chain monte carlo,word embedding,0,train,label_file_random,0.12402285635471344
80,3,80,3,boltzmann machine,variational autoencoders,0,train,label_file_random,0.5607963800430298
146,80,146,80,gated recurrent units,boltzmann machine,0,train,label_file_random,0.41548800468444824
17,8,17,8,context sensitive grammar,open information extraction,0,train,label_file_random,0.3215999901294708
125,52,125,52,differential calculus,automatic summarization,0,train,label_file_random,0.22256413102149963
120,88,120,88,textual entailment,decision trees,0,train,label_file_random,0.2857098877429962
7,9,7,9,scientific article summarization,sentence simplification,0,train,label_file_random,0.6784771084785461
73,34,73,34,linear regression,relation extraction,0,train,label_file_random,0.2693346440792084
93,63,93,63,pagerank,distributional semantics,0,train,label_file_random,0.28770098090171814
130,139,130,139,speech synthesis,spectral clustering,0,train,label_file_random,0.23070114850997925
125,100,125,100,differential calculus,phonetics,0,train,label_file_random,0.3087282180786133
129,144,129,144,shift-reduce parsing,spelling correction,0,train,label_file_random,0.32461971044540405
182,71,182,71,character level language models,multilingual word,0,train,label_file_random,0.48948872089385986
148,116,148,116,statistical machine translation,propositional logic,0,train,label_file_random,0.16312851011753082
95,166,95,166,word2vec,structured prediction,0,train,label_file_random,0.39494237303733826
1,189,1,189,generative adversarial networks,pointer networks,0,train,label_file_random,0.4195968508720398
90,66,90,66,k-nn,transliteration,0,train,label_file_random,0.2528674304485321
100,10,100,10,phonetics,attention models,0,train,label_file_random,0.28709036111831665
38,67,38,67,word segmentation,lexicography,0,train,label_file_random,0.5004139542579651
173,105,173,105,network theory,genetic algorithms,0,train,label_file_random,0.34739014506340027
83,108,83,108,first-order logic,bayesian network,0,train,label_file_random,0.38120022416114807
108,92,108,92,bayesian network,harmonic functions,0,train,label_file_random,0.3615224361419678
47,68,47,68,conditional random fields,chat bots,0,train,label_file_random,0.28097572922706604
40,169,40,169,optical character recognition,regularization,0,train,label_file_random,0.31770214438438416
156,33,156,33,bias-variance tradeoff,combinatory categorial grammar,0,train,label_file_random,0.15388517081737518
180,72,180,72,bio text mining,evaluation metrics,0,train,label_file_random,0.22679072618484497
0,170,0,170,anaphora resolution,data preprocessing,0,train,label_file_random,0.2671857476234436
28,202,28,202,stemming,data structures and algorithms,0,train,label_file_random,0.36180031299591064
89,95,89,95,clustering,word2vec,0,train,label_file_random,0.18574874103069305
27,122,27,122,semantic parsing,beam search,0,train,label_file_random,0.3509334921836853
125,85,125,85,differential calculus,noisy channel model,0,train,label_file_random,0.21250292658805847
105,113,105,113,genetic algorithms,markov chain monte carlo,0,train,label_file_random,0.2981383204460144
114,150,114,150,k means,edit distance,0,train,label_file_random,0.340309202671051
50,146,50,146,part of speech tagging,gated recurrent units,0,train,label_file_random,0.3683050870895386
9,56,9,56,sentence simplification,variational bayes,0,train,label_file_random,0.23535561561584473
48,51,48,51,deep belief networks,question answering,0,train,label_file_random,0.3800336420536041
65,144,65,144,a* search,spelling correction,0,train,label_file_random,0.2591989040374756
152,145,152,145,conditional probability,log-linear models,0,train,label_file_random,0.47356855869293213
59,102,59,102,weakly-supervised learning,crowdsourcing,0,train,label_file_random,0.4137749671936035
204,67,204,67,relational databases,lexicography,0,train,label_file_random,0.4005942940711975
58,117,58,117,morphological disambiguation,gradient descent,0,train,label_file_random,0.2225208431482315
104,58,104,58,spectral methods,morphological disambiguation,0,train,label_file_random,0.2061004340648651
163,158,163,158,t-sne,image retrieval,0,train,label_file_random,0.43666553497314453
138,80,138,80,paraphrasing,boltzmann machine,0,train,label_file_random,0.25049853324890137
192,130,192,130,game playing in ai,speech synthesis,0,train,label_file_random,0.22089463472366333
7,13,7,13,scientific article summarization,abstract meaning representation,0,train,label_file_random,0.41326868534088135
180,145,180,145,bio text mining,log-linear models,0,train,label_file_random,0.34625816345214844
188,180,188,180,greedy algorithms,bio text mining,0,train,label_file_random,0.29705506563186646
198,135,198,135,linear algebra,wordnet,0,train,label_file_random,0.30509790778160095
18,156,18,156,domain adaptation,bias-variance tradeoff,0,train,label_file_random,0.391598641872406
79,43,79,43,kernel function,latent semantic indexing,0,train,label_file_random,0.3416813910007477
83,191,83,191,first-order logic,seq2seq,0,train,label_file_random,0.24365268647670746
25,139,25,139,word embedding,spectral clustering,0,train,label_file_random,0.33149051666259766
147,141,147,141,gibbs sampling,prosody,0,train,label_file_random,0.25615406036376953
200,195,200,195,descriptive statistics and hypothesis testing,highway networks,0,train,label_file_random,0.20865869522094727
151,178,151,178,chomsky hierarchy,bidirectional recurrent neural networks,0,train,label_file_random,0.25873780250549316
132,23,132,23,linear programming,dqn,0,train,label_file_random,0.24872338771820068
71,189,71,189,multilingual word,pointer networks,0,train,label_file_random,0.3061125576496124
146,6,146,6,gated recurrent units,rouge,0,train,label_file_random,0.32181233167648315
33,11,33,11,combinatory categorial grammar,knowledge graph,0,train,label_file_random,0.2662719488143921
119,115,119,115,tokenization,earley parsing,0,train,label_file_random,0.4903491139411926
95,74,95,74,word2vec,convex optimization,0,train,label_file_random,0.16405916213989258
110,144,110,144,bagging,spelling correction,0,train,label_file_random,0.22203484177589417
104,29,104,29,spectral methods,sentiment analysis,0,train,label_file_random,0.3078050911426544
33,132,33,132,combinatory categorial grammar,linear programming,0,train,label_file_random,0.2912184000015259
183,57,183,57,hierarchical models,discourse model,0,train,label_file_random,0.4118621051311493
53,191,53,191,supertagging,seq2seq,0,train,label_file_random,0.43780308961868286
200,17,200,17,descriptive statistics and hypothesis testing,context sensitive grammar,0,train,label_file_random,0.19847199320793152
158,133,158,133,image retrieval,inference,0,train,label_file_random,0.39750316739082336
158,16,158,16,image retrieval,context free grammar,0,train,label_file_random,0.16983333230018616
114,61,114,61,k means,neural turing machine,0,train,label_file_random,0.1649184226989746
166,135,166,135,structured prediction,wordnet,0,train,label_file_random,0.31152886152267456
106,92,106,92,ensemble learning,harmonic functions,0,train,label_file_random,0.28041401505470276
111,183,111,183,maximum likelihood estimation,hierarchical models,0,train,label_file_random,0.4711942672729492
61,113,61,113,neural turing machine,markov chain monte carlo,0,train,label_file_random,0.20175127685070038
187,73,187,73,citation networks,linear regression,0,train,label_file_random,0.20700320601463318
178,204,178,204,bidirectional recurrent neural networks,relational databases,0,train,label_file_random,0.27862897515296936
90,180,90,180,k-nn,bio text mining,0,train,label_file_random,0.30539199709892273
31,53,31,53,dependency parsing,supertagging,0,train,label_file_random,0.6130326390266418
156,70,156,70,bias-variance tradeoff,multi-task learning,0,train,label_file_random,0.3801581561565399
16,46,16,46,context free grammar,hidden markov models,0,train,label_file_random,0.3375224173069
41,108,41,108,automated essay scoring,bayesian network,0,train,label_file_random,0.28142040967941284
137,202,137,202,probabilistic context-free grammars,data structures and algorithms,0,train,label_file_random,0.2814137637615204
147,23,147,23,gibbs sampling,dqn,0,train,label_file_random,0.23484572768211365
35,174,35,174,event detection,entropy,0,train,label_file_random,0.2273438572883606
27,149,27,149,semantic parsing,compositional semantics,0,train,label_file_random,0.518314003944397
95,108,95,108,word2vec,bayesian network,0,train,label_file_random,0.2019142508506775
64,60,64,60,shallow parsing,one-shot learning,0,train,label_file_random,0.2826528251171112
41,113,41,113,automated essay scoring,markov chain monte carlo,0,train,label_file_random,0.13872218132019043
139,6,139,6,spectral clustering,rouge,0,train,label_file_random,0.22437438368797302
155,112,155,112,bag of words model,graphical models,0,train,label_file_random,0.274565190076828
18,97,18,97,domain adaptation,knowledge representation,0,train,label_file_random,0.32658281922340393
153,154,153,154,linear discriminant analysis,artificial neural network,0,train,label_file_random,0.3422282636165619
117,87,117,87,gradient descent,svm,0,train,label_file_random,0.43108564615249634
83,75,83,75,first-order logic,newton method,0,train,label_file_random,0.2112942636013031
60,100,60,100,one-shot learning,phonetics,0,train,label_file_random,0.17504987120628357
145,72,145,72,log-linear models,evaluation metrics,0,train,label_file_random,0.3791070580482483
75,166,75,166,newton method,structured prediction,0,train,label_file_random,0.21503278613090515
133,161,133,161,inference,n-gram,0,train,label_file_random,0.31766098737716675
56,45,56,45,variational bayes,bayes theorem,0,train,label_file_random,0.5160144567489624
130,65,130,65,speech synthesis,a* search,0,train,label_file_random,0.26214444637298584
6,118,6,118,rouge,search engine indexing,0,train,label_file_random,0.41576701402664185
151,131,151,131,chomsky hierarchy,caption generation,0,train,label_file_random,0.24563392996788025
103,97,103,97,matrix factorization,knowledge representation,0,train,label_file_random,0.348264217376709
69,195,69,195,dialog systems,highway networks,0,train,label_file_random,0.2889927625656128
167,119,167,119,feature learning,tokenization,0,train,label_file_random,0.4469989836215973
169,195,169,195,regularization,highway networks,0,train,label_file_random,0.44433921575546265
23,189,23,189,dqn,pointer networks,0,train,label_file_random,0.44556859135627747
160,166,160,166,object detection,structured prediction,0,train,label_file_random,0.37128710746765137
36,32,36,32,language modeling,tree adjoining grammar,0,train,label_file_random,0.4482254981994629
60,159,60,159,one-shot learning,imagenet,0,train,label_file_random,0.47390514612197876
160,2,160,2,object detection,neural machine translation,0,train,label_file_random,0.2670133113861084
106,45,106,45,ensemble learning,bayes theorem,0,train,label_file_random,0.35625845193862915
197,203,197,203,multi-modal learning,graph theory,0,train,label_file_random,0.24558085203170776
21,158,21,158,reinforcement learning,image retrieval,0,train,label_file_random,0.2817952632904053
197,158,197,158,multi-modal learning,image retrieval,0,train,label_file_random,0.5138130187988281
40,141,40,141,optical character recognition,prosody,0,train,label_file_random,0.28443461656570435
162,124,162,124,singular-value decomposition,matrix multiplication,0,train,label_file_random,0.536694347858429
78,129,78,129,radial basis function network,shift-reduce parsing,0,train,label_file_random,0.27045971155166626
192,128,192,128,game playing in ai,grammar checker,0,train,label_file_random,0.19253641366958618
45,200,45,200,bayes theorem,descriptive statistics and hypothesis testing,0,train,label_file_random,0.44946736097335815
126,182,126,182,facial recognition systems,character level language models,0,train,label_file_random,0.29074826836586
200,149,200,149,descriptive statistics and hypothesis testing,compositional semantics,0,train,label_file_random,0.3047763407230377
61,62,61,62,neural turing machine,bootstrapping,0,train,label_file_random,0.12099666893482208
118,3,118,3,search engine indexing,variational autoencoders,0,train,label_file_random,0.22770987451076508
81,97,81,97,expectation-maximization (em) algorithm,knowledge representation,0,train,label_file_random,0.23861616849899292
129,166,129,166,shift-reduce parsing,structured prediction,0,train,label_file_random,0.4699555039405823
170,79,170,79,data preprocessing,kernel function,0,train,label_file_random,0.33127355575561523
2,97,2,97,neural machine translation,knowledge representation,0,train,label_file_random,0.40343034267425537
188,165,188,165,greedy algorithms,monte carlo tree search,0,train,label_file_random,0.3697807192802429
14,159,14,159,coreference and coreference resolution,imagenet,0,train,label_file_random,0.22166381776332855
161,78,161,78,n-gram,radial basis function network,0,train,label_file_random,0.2803286910057068
38,138,38,138,word segmentation,paraphrasing,0,train,label_file_random,0.39386826753616333
63,182,63,182,distributional semantics,character level language models,0,train,label_file_random,0.42464005947113037
128,146,128,146,grammar checker,gated recurrent units,0,train,label_file_random,0.2637288272380829
74,85,74,85,convex optimization,noisy channel model,0,train,label_file_random,0.275983065366745
174,111,174,111,entropy,maximum likelihood estimation,0,train,label_file_random,0.5514307022094727
161,115,161,115,n-gram,earley parsing,0,train,label_file_random,0.4606105089187622
148,35,148,35,statistical machine translation,event detection,0,train,label_file_random,0.4094710648059845
17,158,17,158,context sensitive grammar,image retrieval,0,train,label_file_random,0.19150511920452118
174,183,174,183,entropy,hierarchical models,0,train,label_file_random,0.3679167926311493
31,157,31,157,dependency parsing,computer vision,0,train,label_file_random,0.3081318736076355
183,91,183,91,hierarchical models,random walks,0,train,label_file_random,0.38873374462127686
103,52,103,52,matrix factorization,automatic summarization,0,train,label_file_random,0.35009947419166565
24,105,24,105,backpropagation,genetic algorithms,0,train,label_file_random,0.46092522144317627
189,77,189,77,pointer networks,random forest,0,train,label_file_random,0.1856170892715454
59,22,59,22,weakly-supervised learning,q learning,0,train,label_file_random,0.20041556656360626
158,141,158,141,image retrieval,prosody,0,train,label_file_random,0.23419815301895142
110,204,110,204,bagging,relational databases,0,train,label_file_random,0.31818878650665283
146,148,146,148,gated recurrent units,statistical machine translation,0,train,label_file_random,0.3582214415073395
7,145,7,145,scientific article summarization,log-linear models,0,train,label_file_random,0.32003435492515564
171,87,171,87,robotic locomotion,svm,0,train,label_file_random,0.23991502821445465
68,170,68,170,chat bots,data preprocessing,0,train,label_file_random,0.23930585384368896
34,174,34,174,relation extraction,entropy,0,train,label_file_random,0.2330026924610138
118,94,118,94,search engine indexing,topic modeling,0,train,label_file_random,0.4505038857460022
51,46,51,46,question answering,hidden markov models,0,train,label_file_random,0.3366372287273407
96,172,96,172,cnn's,human-robot interaction,0,train,label_file_random,0.21847888827323914
2,158,2,158,neural machine translation,image retrieval,0,train,label_file_random,0.40124696493148804
75,43,75,43,newton method,latent semantic indexing,0,train,label_file_random,0.19395172595977783
115,184,115,184,earley parsing,smoothing and backoff,0,train,label_file_random,0.4327370226383209
131,143,131,143,caption generation,language acquisition,0,train,label_file_random,0.38957154750823975
139,200,139,200,spectral clustering,descriptive statistics and hypothesis testing,0,train,label_file_random,0.3475337028503418
2,40,2,40,neural machine translation,optical character recognition,0,train,label_file_random,0.4111759662628174
93,64,93,64,pagerank,shallow parsing,0,train,label_file_random,0.18755382299423218
15,178,15,178,machine reading comprehension,bidirectional recurrent neural networks,0,train,label_file_random,0.4571532607078552
130,7,130,7,speech synthesis,scientific article summarization,0,train,label_file_random,0.3274621367454529
160,119,160,119,object detection,tokenization,0,train,label_file_random,0.13494344055652618
17,49,17,49,context sensitive grammar,word sense disambiguation,0,train,label_file_random,0.3906276822090149
89,113,89,113,clustering,markov chain monte carlo,0,train,label_file_random,0.23743122816085815
